NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.140	0.260	0.360	0.120	NaN	NaN	0.770	NaN	-0.070	0.520	0.210	-0.540	0.650	NaN	NaN	NaN	NaN	NaN	-0.060	0.170	0.480	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.060	-0.030	0.080	-0.250	NaN	NaN	0.710	NaN	-0.050	-0.830	0.140	0.160	-0.870	NaN	NaN	NaN	NaN	NaN	-0.200	0.070	-0.600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.350	-0.230	-0.170	-0.240	0.120	NaN	0.130	NaN	-0.600	0.570	0.100	-1.090	-0.260	NaN	-0.270	NaN	NaN	NaN	-0.550	0.290	-0.490	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.360	-0.210	-0.210	-0.800	1.090	NaN	1.190	NaN	-0.300	-1.260	-0.440	-0.960	-0.760	NaN	-0.320	NaN	NaN	NaN	-0.130	-0.310	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.420	-0.220	-0.210	-0.280	-0.500	NaN	-0.380	-0.610	-0.640	0.570	0.080	-0.750	-0.010	NaN	-0.350	NaN	NaN	NaN	-0.600	0.100	-0.100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.690	-0.530	-0.380	-0.760	0.190	NaN	0.480	0.350	-0.370	-0.670	-0.360	0.630	-0.420	NaN	-0.380	NaN	NaN	NaN	-0.480	0.130	0.420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.500	-0.270	-0.290	-1.100	-0.570	-0.500	-0.430	-0.720	-0.670	0.550	0.150	-1.110	0.000	NaN	-0.240	NaN	NaN	NaN	-0.600	0.120	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.470	-0.440	-0.110	0.660	-0.280	-0.290	0.130	-0.260	-0.140	-0.930	-0.100	-0.080	-0.130	NaN	-0.660	NaN	NaN	NaN	-0.520	-0.040	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.280	-0.610	-0.450	-0.260	-0.540	-1.130	-0.560	-0.530	-0.740	-0.600	0.510	0.100	-0.510	0.100	NaN	-0.280	-0.320	-0.690	-0.700	-0.260	0.020	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.130	-0.440	-0.040	-0.170	-0.360	0.960	-0.590	0.070	-0.420	0.190	-0.680	-0.240	-0.150	-0.250	NaN	-0.550	-0.250	0.030	0.130	0.140	-0.250	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.280	-0.610	-0.410	-0.350	-0.650	-0.930	-0.510	-1.100	-0.790	-0.970	0.600	0.080	-0.540	0.010	NaN	-1.340	-0.320	-0.850	-0.810	-0.240	0.060	-0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.600	-0.470	-0.430	-0.090	0.150	-0.330	-0.510	1.250	0.100	-0.340	-0.900	-0.320	0.350	-0.290	NaN	1.020	-0.680	-0.390	-0.360	-0.170	-0.140	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.290	-0.730	-0.450	-0.140	0.080	-0.230	-0.620	-0.680	-1.010	-1.030	0.600	0.120	-0.620	0.020	0.070	-0.090	-0.570	-0.980	-0.960	-0.480	0.050	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.460	0.170	0.510	0.660	0.340	0.520	0.000	0.690	-0.110	-0.140	-0.420	0.340	0.660	0.140	0.290	-0.200	-0.390	-0.160	-0.300	-0.260	0.110	0.410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.340	0.060	0.040	-0.150	0.360	-0.290	-0.650	-0.810	-1.090	-0.180	0.570	0.150	-0.490	0.050	0.160	-0.100	-1.120	-1.290	-0.990	-0.670	0.160	-0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.290	-0.230	0.330	0.580	0.320	0.620	0.190	0.470	0.100	0.010	-0.290	-0.180	0.110	0.040	0.100	-0.290	1.660	1.210	-0.070	-0.010	0.090	0.250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.050	0.040	0.030	-0.140	0.460	-0.170	-0.610	-0.790	-0.350	-0.140	0.570	0.150	-0.650	0.080	0.140	-0.140	-0.420	-0.730	-0.740	-0.660	0.260	-0.230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.750	-0.200	0.130	0.980	0.290	0.390	-0.040	0.490	0.210	-0.190	-0.730	-0.110	0.230	0.430	-0.150	-0.200	-0.270	0.020	1.140	1.340	-0.220	-0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.470	0.030	0.080	-0.040	0.360	0.000	-0.730	-0.780	-0.180	-0.170	0.600	0.100	-0.470	0.290	0.100	-0.130	-0.420	-0.830	-0.650	-0.480	-0.240	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.590	-0.010	0.250	0.500	0.220	0.480	-0.260	0.890	-0.230	-0.160	-0.680	0.110	0.180	0.310	-0.290	0.040	-0.330	-0.120	-0.110	-0.130	-0.010	0.150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
