NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.500	0.260	0.560	0.160	0.450	0.350	0.460	0.370	0.770	0.350	1.190	0.310	0.210	0.010	0.520	0.540	0.010	-0.240	-0.380	0.140	0.170	0.760	0.530	0.660	0.150	0.050	-0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.530	-0.050	-0.330	-0.270	0.040	-0.140	-0.110	-0.190	-0.370	-0.590	0.800	-0.160	-0.740	-0.780	-0.420	-0.330	-0.310	-0.060	0.200	-0.090	0.020	-0.290	-1.100	0.000	-0.270	-0.060	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.600	-0.050	0.580	0.540	0.450	0.460	0.210	0.610	1.320	0.270	-0.260	0.090	0.300	0.820	0.500	1.370	0.770	0.900	-0.250	0.800	-1.100	0.600	-0.240	0.230	-0.070	0.590	-0.220	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.690	-0.100	-0.570	-0.320	-0.340	-0.040	0.150	-0.250	0.000	-0.120	0.140	0.000	-0.120	-0.180	-0.650	-0.450	-0.280	-0.150	-0.090	-0.200	-0.360	-0.330	0.090	0.230	0.600	0.320	0.160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.770	0.030	0.570	1.670	0.280	0.520	0.180	0.490	-1.220	0.290	2.360	0.030	1.130	1.720	1.530	-1.430	1.330	-0.510	0.160	0.660	1.470	0.050	0.900	-2.040	0.260	1.020	0.190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.640	-0.030	-0.360	-0.150	-2.470	-0.180	0.120	-0.120	0.520	-0.140	-0.080	-0.100	-0.230	2.080	-0.420	0.950	-0.190	-0.550	-0.010	-0.190	-2.390	-2.590	-2.430	0.820	0.500	0.200	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.340	2.510	3.220	2.090	-1.480	-1.840	0.560	0.650	-3.000	-2.550	3.030	2.990	3.440	-0.800	-2.830	-3.030	-3.020	-0.260	1.410	-2.400	2.310	3.090	-2.410	2.950	3.040	1.450	2.310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.890	-1.060	-1.160	-0.760	-1.950	2.340	-0.270	-0.090	-1.230	-0.680	-0.910	0.720	0.590	-3.040	-0.420	0.080	-0.040	-2.030	-0.020	-0.140	-0.070	3.210	-2.170	-2.170	-3.080	0.060	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.610	-0.340	0.090	0.410	0.340	0.660	0.640	-1.020	1.060	0.210	1.000	1.210	1.240	0.300	-0.650	-1.150	-1.080	0.550	1.400	0.180	0.060	1.140	0.350	0.510	0.310	0.210	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.120	-0.320	-0.570	1.080	-0.180	-0.100	-0.180	-0.160	-0.380	-0.190	-0.510	0.050	-0.160	-0.650	-0.540	1.340	-0.300	1.000	0.430	-0.260	-0.120	0.100	-1.300	-0.740	-0.410	-0.400	0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.070	-0.500	0.030	-0.090	1.090	0.880	0.210	-0.690	0.230	1.160	1.090	0.840	1.110	0.350	1.090	0.760	-0.820	0.370	1.240	0.980	0.020	0.830	0.400	0.050	-0.060	0.190	-0.100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.510	0.230	0.110	1.480	0.500	0.250	-0.640	-0.220	0.500	-0.130	-0.420	-0.210	-0.090	-0.360	-0.480	-0.750	-0.620	-0.670	1.070	-0.340	1.220	0.540	-1.450	-0.430	-0.560	0.220	0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.110	0.270	0.300	-0.200	0.540	0.430	0.300	-0.400	0.270	-1.740	2.130	2.270	0.460	0.190	0.770	-1.780	-1.530	2.150	2.290	2.120	0.090	1.790	-1.640	0.300	-0.090	0.260	-0.160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.530	0.000	-0.400	1.930	1.470	1.750	-1.590	-0.060	0.060	-0.410	-0.520	-0.330	-0.100	-0.530	-0.460	-0.240	-0.370	-0.140	-1.880	-0.440	-0.120	1.580	-2.680	1.430	-0.280	0.780	0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.550	0.380	0.140	-0.090	0.410	0.520	-0.250	-0.260	-0.530	-0.680	0.030	0.360	-0.280	0.960	0.810	-0.660	0.700	0.940	1.120	0.930	0.260	0.670	0.720	0.340	0.100	-0.010	-0.020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.580	-0.060	-0.440	0.300	1.150	0.920	-0.980	-0.210	0.130	-0.280	-0.520	-0.250	-0.530	-0.030	-0.500	1.230	0.760	-0.240	0.080	-0.290	-0.720	-0.580	-0.650	0.830	0.340	0.090	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.550	0.330	0.270	0.250	0.360	0.420	-1.460	0.380	-0.110	0.300	0.430	0.160	0.860	0.410	0.430	-0.810	0.900	1.330	0.610	1.220	0.250	0.440	0.640	0.430	-0.020	0.040	-0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.500	0.000	-0.400	-0.040	0.080	1.500	-1.280	-0.190	0.150	-0.200	-0.580	-0.160	-0.270	0.410	-0.610	-0.050	-0.130	-0.400	-0.170	-0.200	-0.410	1.030	-1.180	0.660	-0.210	-0.080	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.050	0.730	0.890	0.280	0.560	0.910	-0.710	-0.580	-0.260	1.370	-0.500	0.630	1.000	0.260	0.400	0.150	1.450	0.480	0.510	1.220	-0.060	0.290	-0.230	1.170	0.220	0.160	0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.970	-0.100	0.100	-0.740	0.420	0.770	-0.370	0.000	0.680	0.550	0.360	0.380	-0.270	-0.060	-0.600	-0.270	-0.740	-0.220	-0.130	-0.240	-0.140	0.870	1.350	1.340	-1.010	-0.370	0.870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
